dteday,season,yr,hr,weekday,rider_type,riders,price,COGS,revenue,profit
12/1/2022,1,1,0,4,casual,0,4.99,1.56,0,-1.56
12/1/2022,1,1,0,4,registered,3,4.99,1.56,14.97,13.41
12/1/2022,1,1,1,4,casual,0,4.99,1.56,0,-1.56
12/1/2022,1,1,1,4,registered,3,4.99,1.56,14.97,13.41
12/1/2022,1,1,10,4,casual,6,4.99,1.56,29.94,28.38
12/1/2022,1,1,10,4,registered,84,4.99,1.56,419.16,417.6
12/1/2022,1,1,11,4,casual,18,4.99,1.56,89.82,88.26
12/1/2022,1,1,11,4,registered,101,4.99,1.56,503.99,502.43
12/1/2022,1,1,12,4,casual,14,4.99,1.56,69.86,68.3
12/1/2022,1,1,12,4,registered,130,4.99,1.56,648.7,647.14
12/1/2022,1,1,13,4,casual,13,4.99,1.56,64.87,63.31
12/1/2022,1,1,13,4,registered,170,4.99,1.56,848.3,846.74
12/1/2022,1,1,14,4,casual,24,4.99,1.56,119.76,118.2
12/1/2022,1,1,14,4,registered,132,4.99,1.56,658.68,657.12
12/1/2022,1,1,15,4,casual,32,4.99,1.56,159.68,158.12
12/1/2022,1,1,15,4,registered,156,4.99,1.56,778.44,776.88
12/1/2022,1,1,16,4,casual,33,4.99,1.56,164.67,163.11
12/1/2022,1,1,16,4,registered,248,4.99,1.56,1237.52,1235.96
12/1/2022,1,1,17,4,casual,23,4.99,1.56,114.77,113.21
12/1/2022,1,1,17,4,registered,472,4.99,1.56,2355.28,2353.72
12/1/2022,1,1,18,4,casual,22,4.99,1.56,109.78,108.22
12/1/2022,1,1,18,4,registered,399,4.99,1.56,1991.01,1989.45
12/1/2022,1,1,19,4,casual,17,4.99,1.56,84.83,83.27
12/1/2022,1,1,19,4,registered,313,4.99,1.56,1561.87,1560.31
12/1/2022,1,1,2,4,casual,1,4.99,1.56,4.99,3.43
12/1/2022,1,1,2,4,registered,1,4.99,1.56,4.99,3.43
12/1/2022,1,1,20,4,casual,11,4.99,1.56,54.89,53.33
12/1/2022,1,1,20,4,registered,229,4.99,1.56,1142.71,1141.15
12/1/2022,1,1,21,4,casual,12,4.99,1.56,59.88,58.32
12/1/2022,1,1,21,4,registered,162,4.99,1.56,808.38,806.82
12/1/2022,1,1,22,4,casual,12,4.99,1.56,59.88,58.32
12/1/2022,1,1,22,4,registered,121,4.99,1.56,603.79,602.23
12/1/2022,1,1,23,4,casual,7,4.99,1.56,34.93,33.37
12/1/2022,1,1,23,4,registered,60,4.99,1.56,299.4,297.84
12/1/2022,1,1,3,4,casual,0,4.99,1.56,0,-1.56
12/1/2022,1,1,3,4,registered,3,4.99,1.56,14.97,13.41
12/1/2022,1,1,4,4,casual,0,4.99,1.56,0,-1.56
12/1/2022,1,1,4,4,registered,2,4.99,1.56,9.98,8.42
12/1/2022,1,1,5,4,casual,0,4.99,1.56,0,-1.56
12/1/2022,1,1,5,4,registered,16,4.99,1.56,79.84,78.28
12/1/2022,1,1,6,4,casual,1,4.99,1.56,4.99,3.43
12/1/2022,1,1,6,4,registered,88,4.99,1.56,439.12,437.56
12/1/2022,1,1,7,4,casual,2,4.99,1.56,9.98,8.42
12/1/2022,1,1,7,4,registered,218,4.99,1.56,1087.82,1086.26
12/1/2022,1,1,8,4,casual,11,4.99,1.56,54.89,53.33
12/1/2022,1,1,8,4,registered,497,4.99,1.56,2480.03,2478.47
12/1/2022,1,1,9,4,casual,10,4.99,1.56,49.9,48.34
12/1/2022,1,1,9,4,registered,220,4.99,1.56,1097.8,1096.24
12/10/2022,4,1,0,5,casual,8,4.99,1.56,39.92,38.36
12/10/2022,4,1,0,5,registered,60,4.99,1.56,299.4,297.84
12/10/2022,4,1,1,5,casual,8,4.99,1.56,39.92,38.36
12/10/2022,4,1,1,5,registered,29,4.99,1.56,144.71,143.15
12/10/2022,4,1,10,5,casual,75,4.99,1.56,374.25,372.69
12/10/2022,4,1,10,5,registered,200,4.99,1.56,998,996.44
12/10/2022,4,1,11,5,casual,61,4.99,1.56,304.39,302.83
12/10/2022,4,1,11,5,registered,252,4.99,1.56,1257.48,1255.92
12/10/2022,4,1,12,5,casual,75,4.99,1.56,374.25,372.69
12/10/2022,4,1,12,5,registered,312,4.99,1.56,1556.88,1555.32
12/10/2022,4,1,13,5,casual,81,4.99,1.56,404.19,402.63
12/10/2022,4,1,13,5,registered,300,4.99,1.56,1497,1495.44
12/10/2022,4,1,14,5,casual,109,4.99,1.56,543.91,542.35
12/10/2022,4,1,14,5,registered,262,4.99,1.56,1307.38,1305.82
12/10/2022,4,1,15,5,casual,138,4.99,1.56,688.62,687.06
12/10/2022,4,1,15,5,registered,317,4.99,1.56,1581.83,1580.27
12/10/2022,4,1,16,5,casual,108,4.99,1.56,538.92,537.36
12/10/2022,4,1,16,5,registered,412,4.99,1.56,2055.88,2054.32
12/10/2022,4,1,17,5,casual,131,4.99,1.56,653.69,652.13
12/10/2022,4,1,17,5,registered,706,4.99,1.56,3522.94,3521.38
12/10/2022,4,1,18,5,casual,76,4.99,1.56,379.24,377.68
12/10/2022,4,1,18,5,registered,566,4.99,1.56,2824.34,2822.78
12/10/2022,4,1,19,5,casual,40,4.99,1.56,199.6,198.04
12/10/2022,4,1,19,5,registered,453,4.99,1.56,2260.47,2258.91
12/10/2022,4,1,2,5,casual,0,4.99,1.56,0,-1.56
12/10/2022,4,1,2,5,registered,16,4.99,1.56,79.84,78.28
12/10/2022,4,1,20,5,casual,28,4.99,1.56,139.72,138.16
12/10/2022,4,1,20,5,registered,280,4.99,1.56,1397.2,1395.64
12/10/2022,4,1,21,5,casual,21,4.99,1.56,104.79,103.23
12/10/2022,4,1,21,5,registered,169,4.99,1.56,843.31,841.75
12/10/2022,4,1,22,5,casual,17,4.99,1.56,84.83,83.27
12/10/2022,4,1,22,5,registered,143,4.99,1.56,713.57,712.01
12/10/2022,4,1,23,5,casual,11,4.99,1.56,54.89,53.33
12/10/2022,4,1,23,5,registered,89,4.99,1.56,444.11,442.55
12/10/2022,4,1,3,5,casual,0,4.99,1.56,0,-1.56
12/10/2022,4,1,3,5,registered,6,4.99,1.56,29.94,28.38
12/10/2022,4,1,4,5,casual,0,4.99,1.56,0,-1.56
12/10/2022,4,1,4,5,registered,8,4.99,1.56,39.92,38.36
12/10/2022,4,1,5,5,casual,2,4.99,1.56,9.98,8.42
12/10/2022,4,1,5,5,registered,33,4.99,1.56,164.67,163.11
12/10/2022,4,1,6,5,casual,3,4.99,1.56,14.97,13.41
12/10/2022,4,1,6,5,registered,140,4.99,1.56,698.6,697.04
12/10/2022,4,1,7,5,casual,8,4.99,1.56,39.92,38.36
12/10/2022,4,1,7,5,registered,384,4.99,1.56,1916.16,1914.6
12/10/2022,4,1,8,5,casual,34,4.99,1.56,169.66,168.1
12/10/2022,4,1,8,5,registered,711,4.99,1.56,3547.89,3546.33
12/10/2022,4,1,9,5,casual,26,4.99,1.56,129.74,128.18
12/10/2022,4,1,9,5,registered,374,4.99,1.56,1866.26,1864.7
12/11/2022,4,1,0,1,casual,6,4.99,1.56,29.94,28.38
12/11/2022,4,1,0,1,registered,43,4.99,1.56,214.57,213.01
12/11/2022,4,1,1,1,casual,4,4.99,1.56,19.96,18.4
12/11/2022,4,1,1,1,registered,26,4.99,1.56,129.74,128.18
12/11/2022,4,1,10,1,casual,82,4.99,1.56,409.18,407.62
12/11/2022,4,1,10,1,registered,184,4.99,1.56,918.16,916.6
12/11/2022,4,1,11,1,casual,112,4.99,1.56,558.88,557.32
12/11/2022,4,1,11,1,registered,255,4.99,1.56,1272.45,1270.89
12/11/2022,4,1,12,1,casual,105,4.99,1.56,523.95,522.39
12/11/2022,4,1,12,1,registered,314,4.99,1.56,1566.86,1565.3
12/11/2022,4,1,13,1,casual,108,4.99,1.56,538.92,537.36
12/11/2022,4,1,13,1,registered,312,4.99,1.56,1556.88,1555.32
12/11/2022,4,1,14,1,casual,134,4.99,1.56,668.66,667.1
12/11/2022,4,1,14,1,registered,310,4.99,1.56,1546.9,1545.34
12/11/2022,4,1,15,1,casual,102,4.99,1.56,508.98,507.42
12/11/2022,4,1,15,1,registered,280,4.99,1.56,1397.2,1395.64
12/11/2022,4,1,16,1,casual,87,4.99,1.56,434.13,432.57
12/11/2022,4,1,16,1,registered,347,4.99,1.56,1731.53,1729.97
12/11/2022,4,1,17,1,casual,66,4.99,1.56,329.34,327.78
12/11/2022,4,1,17,1,registered,530,4.99,1.56,2644.7,2643.14
12/11/2022,4,1,18,1,casual,65,4.99,1.56,324.35,322.79
12/11/2022,4,1,18,1,registered,486,4.99,1.56,2425.14,2423.58
12/11/2022,4,1,19,1,casual,30,4.99,1.56,149.7,148.14
12/11/2022,4,1,19,1,registered,323,4.99,1.56,1611.77,1610.21
12/11/2022,4,1,2,1,casual,6,4.99,1.56,29.94,28.38
12/11/2022,4,1,2,1,registered,14,4.99,1.56,69.86,68.3
12/11/2022,4,1,20,1,casual,31,4.99,1.56,154.69,153.13
12/11/2022,4,1,20,1,registered,273,4.99,1.56,1362.27,1360.71
12/11/2022,4,1,21,1,casual,10,4.99,1.56,49.9,48.34
12/11/2022,4,1,21,1,registered,145,4.99,1.56,723.55,721.99
12/11/2022,4,1,22,1,casual,12,4.99,1.56,59.88,58.32
12/11/2022,4,1,22,1,registered,100,4.99,1.56,499,497.44
12/11/2022,4,1,23,1,casual,1,4.99,1.56,4.99,3.43
12/11/2022,4,1,23,1,registered,62,4.99,1.56,309.38,307.82
12/11/2022,4,1,3,1,casual,1,4.99,1.56,4.99,3.43
12/11/2022,4,1,3,1,registered,3,4.99,1.56,14.97,13.41
12/11/2022,4,1,4,1,casual,1,4.99,1.56,4.99,3.43
12/11/2022,4,1,4,1,registered,3,4.99,1.56,14.97,13.41
12/11/2022,4,1,5,1,casual,1,4.99,1.56,4.99,3.43
12/11/2022,4,1,5,1,registered,23,4.99,1.56,114.77,113.21
12/11/2022,4,1,6,1,casual,7,4.99,1.56,34.93,33.37
12/11/2022,4,1,6,1,registered,64,4.99,1.56,319.36,317.8
12/11/2022,4,1,7,1,casual,16,4.99,1.56,79.84,78.28
12/11/2022,4,1,7,1,registered,248,4.99,1.56,1237.52,1235.96
12/11/2022,4,1,8,1,casual,50,4.99,1.56,249.5,247.94
12/11/2022,4,1,8,1,registered,490,4.99,1.56,2445.1,2443.54
12/11/2022,4,1,9,1,casual,60,4.99,1.56,299.4,297.84
12/11/2022,4,1,9,1,registered,337,4.99,1.56,1681.63,1680.07
12/12/2022,4,1,0,3,casual,1,4.99,1.56,4.99,3.43
12/12/2022,4,1,0,3,registered,33,4.99,1.56,164.67,163.11
12/12/2022,4,1,1,3,casual,3,4.99,1.56,14.97,13.41
12/12/2022,4,1,1,3,registered,18,4.99,1.56,89.82,88.26
12/12/2022,4,1,10,3,casual,20,4.99,1.56,99.8,98.24
12/12/2022,4,1,10,3,registered,116,4.99,1.56,578.84,577.28
12/12/2022,4,1,11,3,casual,24,4.99,1.56,119.76,118.2
12/12/2022,4,1,11,3,registered,148,4.99,1.56,738.52,736.96
12/12/2022,4,1,12,3,casual,14,4.99,1.56,69.86,68.3
12/12/2022,4,1,12,3,registered,218,4.99,1.56,1087.82,1086.26
12/12/2022,4,1,13,3,casual,18,4.99,1.56,89.82,88.26
12/12/2022,4,1,13,3,registered,220,4.99,1.56,1097.8,1096.24
12/12/2022,4,1,14,3,casual,34,4.99,1.56,169.66,168.1
12/12/2022,4,1,14,3,registered,191,4.99,1.56,953.09,951.53
12/12/2022,4,1,15,3,casual,21,4.99,1.56,104.79,103.23
12/12/2022,4,1,15,3,registered,207,4.99,1.56,1032.93,1031.37
12/12/2022,4,1,16,3,casual,19,4.99,1.56,94.81,93.25
12/12/2022,4,1,16,3,registered,310,4.99,1.56,1546.9,1545.34
12/12/2022,4,1,17,3,casual,21,4.99,1.56,104.79,103.23
12/12/2022,4,1,17,3,registered,540,4.99,1.56,2694.6,2693.04
12/12/2022,4,1,18,3,casual,25,4.99,1.56,124.75,123.19
12/12/2022,4,1,18,3,registered,515,4.99,1.56,2569.85,2568.29
12/12/2022,4,1,19,3,casual,18,4.99,1.56,89.82,88.26
12/12/2022,4,1,19,3,registered,384,4.99,1.56,1916.16,1914.6
12/12/2022,4,1,2,3,casual,5,4.99,1.56,24.95,23.39
12/12/2022,4,1,2,3,registered,4,4.99,1.56,19.96,18.4
12/12/2022,4,1,20,3,casual,25,4.99,1.56,124.75,123.19
12/12/2022,4,1,20,3,registered,243,4.99,1.56,1212.57,1211.01
12/12/2022,4,1,21,3,casual,16,4.99,1.56,79.84,78.28
12/12/2022,4,1,21,3,registered,186,4.99,1.56,928.14,926.58
12/12/2022,4,1,22,3,casual,4,4.99,1.56,19.96,18.4
12/12/2022,4,1,22,3,registered,118,4.99,1.56,588.82,587.26
12/12/2022,4,1,23,3,casual,3,4.99,1.56,14.97,13.41
12/12/2022,4,1,23,3,registered,76,4.99,1.56,379.24,377.68
12/12/2022,4,1,3,3,casual,3,4.99,1.56,14.97,13.41
12/12/2022,4,1,3,3,registered,7,4.99,1.56,34.93,33.37
12/12/2022,4,1,4,3,casual,0,4.99,1.56,0,-1.56
12/12/2022,4,1,4,3,registered,4,4.99,1.56,19.96,18.4
12/12/2022,4,1,5,3,casual,0,4.99,1.56,0,-1.56
12/12/2022,4,1,5,3,registered,37,4.99,1.56,184.63,183.07
12/12/2022,4,1,6,3,casual,2,4.99,1.56,9.98,8.42
12/12/2022,4,1,6,3,registered,126,4.99,1.56,628.74,627.18
12/12/2022,4,1,7,3,casual,3,4.99,1.56,14.97,13.41
12/12/2022,4,1,7,3,registered,366,4.99,1.56,1826.34,1824.78
12/12/2022,4,1,8,3,casual,18,4.99,1.56,89.82,88.26
12/12/2022,4,1,8,3,registered,670,4.99,1.56,3343.3,3341.74
12/12/2022,4,1,9,3,casual,13,4.99,1.56,64.87,63.31
12/12/2022,4,1,9,3,registered,272,4.99,1.56,1357.28,1355.72
12/2/2022,1,1,0,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,0,0,registered,21,4.99,1.56,104.79,103.23
12/2/2022,1,1,1,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,1,0,registered,24,4.99,1.56,119.76,118.2
12/2/2022,1,1,10,0,casual,8,4.99,1.56,39.92,38.36
12/2/2022,1,1,10,0,registered,83,4.99,1.56,414.17,412.61
12/2/2022,1,1,11,0,casual,3,4.99,1.56,14.97,13.41
12/2/2022,1,1,11,0,registered,121,4.99,1.56,603.79,602.23
12/2/2022,1,1,12,0,casual,7,4.99,1.56,34.93,33.37
12/2/2022,1,1,12,0,registered,133,4.99,1.56,663.67,662.11
12/2/2022,1,1,13,0,casual,10,4.99,1.56,49.9,48.34
12/2/2022,1,1,13,0,registered,128,4.99,1.56,638.72,637.16
12/2/2022,1,1,14,0,casual,9,4.99,1.56,44.91,43.35
12/2/2022,1,1,14,0,registered,102,4.99,1.56,508.98,507.42
12/2/2022,1,1,15,0,casual,5,4.99,1.56,24.95,23.39
12/2/2022,1,1,15,0,registered,150,4.99,1.56,748.5,746.94
12/2/2022,1,1,16,0,casual,16,4.99,1.56,79.84,78.28
12/2/2022,1,1,16,0,registered,148,4.99,1.56,738.52,736.96
12/2/2022,1,1,17,0,casual,4,4.99,1.56,19.96,18.4
12/2/2022,1,1,17,0,registered,83,4.99,1.56,414.17,412.61
12/2/2022,1,1,18,0,casual,4,4.99,1.56,19.96,18.4
12/2/2022,1,1,18,0,registered,92,4.99,1.56,459.08,457.52
12/2/2022,1,1,19,0,casual,2,4.99,1.56,9.98,8.42
12/2/2022,1,1,19,0,registered,78,4.99,1.56,389.22,387.66
12/2/2022,1,1,2,0,casual,1,4.99,1.56,4.99,3.43
12/2/2022,1,1,2,0,registered,26,4.99,1.56,129.74,128.18
12/2/2022,1,1,20,0,casual,1,4.99,1.56,4.99,3.43
12/2/2022,1,1,20,0,registered,56,4.99,1.56,279.44,277.88
12/2/2022,1,1,21,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,21,0,registered,36,4.99,1.56,179.64,178.08
12/2/2022,1,1,22,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,22,0,registered,28,4.99,1.56,139.72,138.16
12/2/2022,1,1,23,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,23,0,registered,23,4.99,1.56,114.77,113.21
12/2/2022,1,1,3,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,3,0,registered,14,4.99,1.56,69.86,68.3
12/2/2022,1,1,4,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,4,0,registered,1,4.99,1.56,4.99,3.43
12/2/2022,1,1,5,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,5,0,registered,3,4.99,1.56,14.97,13.41
12/2/2022,1,1,6,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,6,0,registered,2,4.99,1.56,9.98,8.42
12/2/2022,1,1,7,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,7,0,registered,18,4.99,1.56,89.82,88.26
12/2/2022,1,1,8,0,casual,0,4.99,1.56,0,-1.56
12/2/2022,1,1,8,0,registered,26,4.99,1.56,129.74,128.18
12/2/2022,1,1,9,0,casual,3,4.99,1.56,14.97,13.41
12/2/2022,1,1,9,0,registered,60,4.99,1.56,299.4,297.84
12/3/2022,1,1,0,1,casual,4,4.99,1.56,19.96,18.4
12/3/2022,1,1,0,1,registered,20,4.99,1.56,99.8,98.24
12/3/2022,1,1,1,1,casual,1,4.99,1.56,4.99,3.43
12/3/2022,1,1,1,1,registered,9,4.99,1.56,44.91,43.35
12/3/2022,1,1,10,1,casual,39,4.99,1.56,194.61,193.05
12/3/2022,1,1,10,1,registered,98,4.99,1.56,489.02,487.46
12/3/2022,1,1,11,1,casual,39,4.99,1.56,194.61,193.05
12/3/2022,1,1,11,1,registered,111,4.99,1.56,553.89,552.33
12/3/2022,1,1,12,1,casual,59,4.99,1.56,294.41,292.85
12/3/2022,1,1,12,1,registered,162,4.99,1.56,808.38,806.82
12/3/2022,1,1,13,1,casual,74,4.99,1.56,369.26,367.7
12/3/2022,1,1,13,1,registered,176,4.99,1.56,878.24,876.68
12/3/2022,1,1,14,1,casual,76,4.99,1.56,379.24,377.68
12/3/2022,1,1,14,1,registered,145,4.99,1.56,723.55,721.99
12/3/2022,1,1,15,1,casual,74,4.99,1.56,369.26,367.7
12/3/2022,1,1,15,1,registered,159,4.99,1.56,793.41,791.85
12/3/2022,1,1,16,1,casual,77,4.99,1.56,384.23,382.67
12/3/2022,1,1,16,1,registered,255,4.99,1.56,1272.45,1270.89
12/3/2022,1,1,17,1,casual,87,4.99,1.56,434.13,432.57
12/3/2022,1,1,17,1,registered,557,4.99,1.56,2779.43,2777.87
12/3/2022,1,1,18,1,casual,89,4.99,1.56,444.11,442.55
12/3/2022,1,1,18,1,registered,623,4.99,1.56,3108.77,3107.21
12/3/2022,1,1,19,1,casual,67,4.99,1.56,334.33,332.77
12/3/2022,1,1,19,1,registered,379,4.99,1.56,1891.21,1889.65
12/3/2022,1,1,2,1,casual,4,4.99,1.56,19.96,18.4
12/3/2022,1,1,2,1,registered,5,4.99,1.56,24.95,23.39
12/3/2022,1,1,20,1,casual,49,4.99,1.56,244.51,242.95
12/3/2022,1,1,20,1,registered,237,4.99,1.56,1182.63,1181.07
12/3/2022,1,1,21,1,casual,22,4.99,1.56,109.78,108.22
12/3/2022,1,1,21,1,registered,183,4.99,1.56,913.17,911.61
12/3/2022,1,1,22,1,casual,17,4.99,1.56,84.83,83.27
12/3/2022,1,1,22,1,registered,116,4.99,1.56,578.84,577.28
12/3/2022,1,1,23,1,casual,10,4.99,1.56,49.9,48.34
12/3/2022,1,1,23,1,registered,53,4.99,1.56,264.47,262.91
12/3/2022,1,1,3,1,casual,0,4.99,1.56,0,-1.56
12/3/2022,1,1,3,1,registered,2,4.99,1.56,9.98,8.42
12/3/2022,1,1,4,1,casual,0,4.99,1.56,0,-1.56
12/3/2022,1,1,4,1,registered,3,4.99,1.56,14.97,13.41
12/3/2022,1,1,5,1,casual,1,4.99,1.56,4.99,3.43
12/3/2022,1,1,5,1,registered,15,4.99,1.56,74.85,73.29
12/3/2022,1,1,6,1,casual,2,4.99,1.56,9.98,8.42
12/3/2022,1,1,6,1,registered,86,4.99,1.56,429.14,427.58
12/3/2022,1,1,7,1,casual,9,4.99,1.56,44.91,43.35
12/3/2022,1,1,7,1,registered,259,4.99,1.56,1292.41,1290.85
12/3/2022,1,1,8,1,casual,17,4.99,1.56,84.83,83.27
12/3/2022,1,1,8,1,registered,547,4.99,1.56,2729.53,2727.97
12/3/2022,1,1,9,1,casual,21,4.99,1.56,104.79,103.23
12/3/2022,1,1,9,1,registered,260,4.99,1.56,1297.4,1295.84
12/4/2022,2,1,0,4,casual,1,4.99,1.56,4.99,3.43
12/4/2022,2,1,0,4,registered,22,4.99,1.56,109.78,108.22
12/4/2022,2,1,1,4,casual,2,4.99,1.56,9.98,8.42
12/4/2022,2,1,1,4,registered,7,4.99,1.56,34.93,33.37
12/4/2022,2,1,10,4,casual,38,4.99,1.56,189.62,188.06
12/4/2022,2,1,10,4,registered,103,4.99,1.56,513.97,512.41
12/4/2022,2,1,11,4,casual,50,4.99,1.56,249.5,247.94
12/4/2022,2,1,11,4,registered,174,4.99,1.56,868.26,866.7
12/4/2022,2,1,12,4,casual,60,4.99,1.56,299.4,297.84
12/4/2022,2,1,12,4,registered,199,4.99,1.56,993.01,991.45
12/4/2022,2,1,13,4,casual,55,4.99,1.56,274.45,272.89
12/4/2022,2,1,13,4,registered,148,4.99,1.56,738.52,736.96
12/4/2022,2,1,14,4,casual,74,4.99,1.56,369.26,367.7
12/4/2022,2,1,14,4,registered,150,4.99,1.56,748.5,746.94
12/4/2022,2,1,15,4,casual,42,4.99,1.56,209.58,208.02
12/4/2022,2,1,15,4,registered,169,4.99,1.56,843.31,841.75
12/4/2022,2,1,16,4,casual,54,4.99,1.56,269.46,267.9
12/4/2022,2,1,16,4,registered,299,4.99,1.56,1492.01,1490.45
12/4/2022,2,1,17,4,casual,60,4.99,1.56,299.4,297.84
12/4/2022,2,1,17,4,registered,596,4.99,1.56,2974.04,2972.48
12/4/2022,2,1,18,4,casual,63,4.99,1.56,314.37,312.81
12/4/2022,2,1,18,4,registered,547,4.99,1.56,2729.53,2727.97
12/4/2022,2,1,19,4,casual,50,4.99,1.56,249.5,247.94
12/4/2022,2,1,19,4,registered,383,4.99,1.56,1911.17,1909.61
12/4/2022,2,1,2,4,casual,0,4.99,1.56,0,-1.56
12/4/2022,2,1,2,4,registered,4,4.99,1.56,19.96,18.4
12/4/2022,2,1,20,4,casual,26,4.99,1.56,129.74,128.18
12/4/2022,2,1,20,4,registered,254,4.99,1.56,1267.46,1265.9
12/4/2022,2,1,21,4,casual,13,4.99,1.56,64.87,63.31
12/4/2022,2,1,21,4,registered,174,4.99,1.56,868.26,866.7
12/4/2022,2,1,22,4,casual,15,4.99,1.56,74.85,73.29
12/4/2022,2,1,22,4,registered,143,4.99,1.56,713.57,712.01
12/4/2022,2,1,23,4,casual,8,4.99,1.56,39.92,38.36
12/4/2022,2,1,23,4,registered,86,4.99,1.56,429.14,427.58
12/4/2022,2,1,3,4,casual,2,4.99,1.56,9.98,8.42
12/4/2022,2,1,3,4,registered,3,4.99,1.56,14.97,13.41
12/4/2022,2,1,4,4,casual,0,4.99,1.56,0,-1.56
12/4/2022,2,1,4,4,registered,1,4.99,1.56,4.99,3.43
12/4/2022,2,1,5,4,casual,0,4.99,1.56,0,-1.56
12/4/2022,2,1,5,4,registered,21,4.99,1.56,104.79,103.23
12/4/2022,2,1,6,4,casual,2,4.99,1.56,9.98,8.42
12/4/2022,2,1,6,4,registered,94,4.99,1.56,469.06,467.5
12/4/2022,2,1,7,4,casual,12,4.99,1.56,59.88,58.32
12/4/2022,2,1,7,4,registered,294,4.99,1.56,1467.06,1465.5
12/4/2022,2,1,8,4,casual,20,4.99,1.56,99.8,98.24
12/4/2022,2,1,8,4,registered,604,4.99,1.56,3013.96,3012.4
12/4/2022,2,1,9,4,casual,16,4.99,1.56,79.84,78.28
12/4/2022,2,1,9,4,registered,271,4.99,1.56,1352.29,1350.73
12/5/2022,2,1,0,6,casual,25,4.99,1.56,124.75,123.19
12/5/2022,2,1,0,6,registered,111,4.99,1.56,553.89,552.33
12/5/2022,2,1,1,6,casual,14,4.99,1.56,69.86,68.3
12/5/2022,2,1,1,6,registered,79,4.99,1.56,394.21,392.65
12/5/2022,2,1,10,6,casual,132,4.99,1.56,658.68,657.12
12/5/2022,2,1,10,6,registered,279,4.99,1.56,1392.21,1390.65
12/5/2022,2,1,11,6,casual,157,4.99,1.56,783.43,781.87
12/5/2022,2,1,11,6,registered,365,4.99,1.56,1821.35,1819.79
12/5/2022,2,1,12,6,casual,206,4.99,1.56,1027.94,1026.38
12/5/2022,2,1,12,6,registered,353,4.99,1.56,1761.47,1759.91
12/5/2022,2,1,13,6,casual,293,4.99,1.56,1462.07,1460.51
12/5/2022,2,1,13,6,registered,366,4.99,1.56,1826.34,1824.78
12/5/2022,2,1,14,6,casual,257,4.99,1.56,1282.43,1280.87
12/5/2022,2,1,14,6,registered,358,4.99,1.56,1786.42,1784.86
12/5/2022,2,1,15,6,casual,269,4.99,1.56,1342.31,1340.75
12/5/2022,2,1,15,6,registered,321,4.99,1.56,1601.79,1600.23
12/5/2022,2,1,16,6,casual,254,4.99,1.56,1267.46,1265.9
12/5/2022,2,1,16,6,registered,337,4.99,1.56,1681.63,1680.07
12/5/2022,2,1,17,6,casual,233,4.99,1.56,1162.67,1161.11
12/5/2022,2,1,17,6,registered,343,4.99,1.56,1711.57,1710.01
12/5/2022,2,1,18,6,casual,164,4.99,1.56,818.36,816.8
12/5/2022,2,1,18,6,registered,382,4.99,1.56,1906.18,1904.62
12/5/2022,2,1,19,6,casual,166,4.99,1.56,828.34,826.78
12/5/2022,2,1,19,6,registered,273,4.99,1.56,1362.27,1360.71
12/5/2022,2,1,2,6,casual,10,4.99,1.56,49.9,48.34
12/5/2022,2,1,2,6,registered,46,4.99,1.56,229.54,227.98
12/5/2022,2,1,20,6,casual,113,4.99,1.56,563.87,562.31
12/5/2022,2,1,20,6,registered,174,4.99,1.56,868.26,866.7
12/5/2022,2,1,21,6,casual,74,4.99,1.56,369.26,367.7
12/5/2022,2,1,21,6,registered,156,4.99,1.56,778.44,776.88
12/5/2022,2,1,22,6,casual,62,4.99,1.56,309.38,307.82
12/5/2022,2,1,22,6,registered,212,4.99,1.56,1057.88,1056.32
12/5/2022,2,1,23,6,casual,42,4.99,1.56,209.58,208.02
12/5/2022,2,1,23,6,registered,134,4.99,1.56,668.66,667.1
12/5/2022,2,1,3,6,casual,14,4.99,1.56,69.86,68.3
12/5/2022,2,1,3,6,registered,20,4.99,1.56,99.8,98.24
12/5/2022,2,1,4,6,casual,3,4.99,1.56,14.97,13.41
12/5/2022,2,1,4,6,registered,6,4.99,1.56,29.94,28.38
12/5/2022,2,1,5,6,casual,5,4.99,1.56,24.95,23.39
12/5/2022,2,1,5,6,registered,8,4.99,1.56,39.92,38.36
12/5/2022,2,1,6,6,casual,10,4.99,1.56,49.9,48.34
12/5/2022,2,1,6,6,registered,23,4.99,1.56,114.77,113.21
12/5/2022,2,1,7,6,casual,10,4.99,1.56,49.9,48.34
12/5/2022,2,1,7,6,registered,57,4.99,1.56,284.43,282.87
12/5/2022,2,1,8,6,casual,22,4.99,1.56,109.78,108.22
12/5/2022,2,1,8,6,registered,156,4.99,1.56,778.44,776.88
12/5/2022,2,1,9,6,casual,87,4.99,1.56,434.13,432.57
12/5/2022,2,1,9,6,registered,248,4.99,1.56,1237.52,1235.96
